"","Player","Team","Date","Opp","Fantasy_Score","predictions_2019"
"780","Joe Ingles","Utah Jazz","2018-11-26","IND",14,23.9318650087094
"786","Joe Ingles","Utah Jazz","2018-12-09","SAS",5,24.4293244460859
"787","Joe Ingles","Utah Jazz","2018-12-10","OKC",6,22.5387971393272
"789","Joe Ingles","Utah Jazz","2018-12-15","ORL",12,23.6130469053255
"790","Joe Ingles","Utah Jazz","2018-12-17","HOU",7,22.4949171983631
"791","Joe Ingles","Utah Jazz","2018-12-19","GSW",28,19.4463682450983
"792","Joe Ingles","Utah Jazz","2018-12-21","POR",19,26.9966134317272
"793","Joe Ingles","Utah Jazz","2018-12-22","OKC",19,23.1525137256098
"796","Joe Ingles","Utah Jazz","2018-12-29","NYK",6,20.0239178142811
"797","Joe Ingles","Utah Jazz","2019-01-01","TOR",2,19.947516863063
"798","Joe Ingles","Utah Jazz","2019-01-04","CLE",14,22.4842612844218
"799","Joe Ingles","Utah Jazz","2019-01-05","DET",20,23.7958494041012
"800","Joe Ingles","Utah Jazz","2019-01-07","MIL",2,23.2649007303549
"803","Joe Ingles","Utah Jazz","2019-01-12","CHI",24,22.4370296651844
"805","Joe Ingles","Utah Jazz","2019-01-16","LAC",6,21.7723945943233
"810","Joe Ingles","Utah Jazz","2019-01-27","MIN",19,22.0502161379395
"811","Joe Ingles","Utah Jazz","2019-01-30","POR",18,23.0905784079798
"812","Joe Ingles","Utah Jazz","2019-02-01","ATL",25,22.8784803617342
"813","Joe Ingles","Utah Jazz","2019-02-02","HOU",17,24.7076102588548
"815","Joe Ingles","Utah Jazz","2019-02-09","SAS",17,23.798615737845
"819","Joe Ingles","Utah Jazz","2019-02-27","LAC",15,25.1433362712996
"820","Joe Ingles","Utah Jazz","2019-02-28","DEN",19,20.8548185171824
"821","Joe Ingles","Utah Jazz","2019-03-02","MIL",18,23.0812843041851
"823","Joe Ingles","Utah Jazz","2019-03-06","NOP",12,21.6199244148275
"824","Joe Ingles","Utah Jazz","2019-03-08","MEM",20,21.8768824192794
"825","Joe Ingles","Utah Jazz","2019-03-11","OKC",7,23.9404370284325
"829","Joe Ingles","Utah Jazz","2019-03-18","WAS",24,21.4893712273928
"833","Joe Ingles","Utah Jazz","2019-03-25","PHO",18,24.30781820089
"836","Joe Ingles","Utah Jazz","2019-04-01","CHO",25,27.8922426850779
"838","Joe Ingles","Utah Jazz","2019-04-05","SAC",27,24.5080719258628
"839","Joe Ingles","Utah Jazz","2019-04-07","LAL",18,23.6692067279925
"840","Joe Ingles","Utah Jazz","2019-04-09","DEN",14,21.7385853355288
"842","Jusuf Nurkic","Portland Trail Blazers","2018-10-20","SAS",35,36.054217029071
"843","Jusuf Nurkic","Portland Trail Blazers","2018-10-22","WAS",33,33.6401974122712
"844","Jusuf Nurkic","Portland Trail Blazers","2018-10-25","ORL",51,35.8782463998125
"845","Jusuf Nurkic","Portland Trail Blazers","2018-10-27","MIA",52,33.3876305448377
"846","Jusuf Nurkic","Portland Trail Blazers","2018-10-29","IND",20,33.7713906405305
"847","Jusuf Nurkic","Portland Trail Blazers","2018-10-30","HOU",24,36.2818231953801
"848","Jusuf Nurkic","Portland Trail Blazers","2018-11-01","NOP",34,32.867971326163
"849","Jusuf Nurkic","Portland Trail Blazers","2018-11-03","LAL",34,33.3176590484658
"850","Jusuf Nurkic","Portland Trail Blazers","2018-11-04","MIN",20,34.9713426086582
"851","Jusuf Nurkic","Portland Trail Blazers","2018-11-06","MIL",19,31.9697770511521
"852","Jusuf Nurkic","Portland Trail Blazers","2018-11-08","LAC",31,34.595105460923
"853","Jusuf Nurkic","Portland Trail Blazers","2018-11-11","BOS",23,33.9475220453069
"854","Jusuf Nurkic","Portland Trail Blazers","2018-11-14","LAL",37,33.9577612306884
"855","Jusuf Nurkic","Portland Trail Blazers","2018-11-16","MIN",18,34.929515462945
"856","Jusuf Nurkic","Portland Trail Blazers","2018-11-18","WAS",46,34.7857945949711
"857","Jusuf Nurkic","Portland Trail Blazers","2018-11-20","NYK",35,34.7017224657164
"858","Jusuf Nurkic","Portland Trail Blazers","2018-11-21","MIL",24,35.4217230567665
"859","Jusuf Nurkic","Portland Trail Blazers","2018-11-23","GSW",29,31.4368775677319
"860","Jusuf Nurkic","Portland Trail Blazers","2018-11-25","LAC",36,34.9166810503263
"861","Jusuf Nurkic","Portland Trail Blazers","2018-11-28","ORL",61,35.6542690190312
"862","Jusuf Nurkic","Portland Trail Blazers","2018-11-30","DEN",21,34.3564062707309
"863","Jusuf Nurkic","Portland Trail Blazers","2018-12-02","SAS",43,35.78426216028
"864","Jusuf Nurkic","Portland Trail Blazers","2018-12-04","DAL",37,36.2142861342018
"865","Jusuf Nurkic","Portland Trail Blazers","2018-12-06","PHO",31,33.0169870627868
"866","Jusuf Nurkic","Portland Trail Blazers","2018-12-08","MIN",36,32.5750617262797
"867","Jusuf Nurkic","Portland Trail Blazers","2018-12-11","HOU",42,34.7620080253195
"868","Jusuf Nurkic","Portland Trail Blazers","2018-12-12","MEM",16,34.4910022904241
"869","Jusuf Nurkic","Portland Trail Blazers","2018-12-14","TOR",30,33.8527643924283
"870","Jusuf Nurkic","Portland Trail Blazers","2018-12-17","LAC",51,31.6657253866446
"871","Jusuf Nurkic","Portland Trail Blazers","2018-12-19","MEM",34,31.4026873748971
"872","Jusuf Nurkic","Portland Trail Blazers","2018-12-21","UTA",27,33.7198383447382
"873","Jusuf Nurkic","Portland Trail Blazers","2018-12-23","DAL",37,33.6015862614894
"874","Jusuf Nurkic","Portland Trail Blazers","2018-12-25","UTA",24,36.8976054620063
"875","Jusuf Nurkic","Portland Trail Blazers","2018-12-27","GSW",27,35.3070591446724
"876","Jusuf Nurkic","Portland Trail Blazers","2018-12-29","GSW",52,37.8778866901317
"877","Jusuf Nurkic","Portland Trail Blazers","2018-12-30","PHI",21,35.6478059795918
"878","Jusuf Nurkic","Portland Trail Blazers","2019-01-01","SAC",27,34.5861941889994
"879","Jusuf Nurkic","Portland Trail Blazers","2019-01-04","OKC",25,33.948925698385
"880","Jusuf Nurkic","Portland Trail Blazers","2019-01-05","HOU",21,36.6478429773887
"881","Jusuf Nurkic","Portland Trail Blazers","2019-01-07","NYK",21,34.2026091763321
"882","Jusuf Nurkic","Portland Trail Blazers","2019-01-09","CHI",20,32.8779390760017
"883","Jusuf Nurkic","Portland Trail Blazers","2019-01-11","CHO",24,33.4926812135587
"884","Jusuf Nurkic","Portland Trail Blazers","2019-01-13","DEN",30,31.6766841561311
"885","Jusuf Nurkic","Portland Trail Blazers","2019-01-14","SAC",43,37.4565075309993
"886","Jusuf Nurkic","Portland Trail Blazers","2019-01-16","CLE",41,36.3591610382923
"887","Jusuf Nurkic","Portland Trail Blazers","2019-01-18","NOP",28,33.7422190973947
"888","Jusuf Nurkic","Portland Trail Blazers","2019-01-21","UTA",28,33.9374972788148
"889","Jusuf Nurkic","Portland Trail Blazers","2019-01-22","OKC",38,32.9232519432258
"890","Jusuf Nurkic","Portland Trail Blazers","2019-01-24","PHO",26,34.617938390897
"891","Jusuf Nurkic","Portland Trail Blazers","2019-01-30","UTA",42,33.0709267426127
"892","Jusuf Nurkic","Portland Trail Blazers","2019-02-05","MIA",17,36.911927053851
"893","Jusuf Nurkic","Portland Trail Blazers","2019-02-07","SAS",24,36.109808176905
"894","Jusuf Nurkic","Portland Trail Blazers","2019-02-10","DAL",42,34.4270458506328
"895","Jusuf Nurkic","Portland Trail Blazers","2019-02-11","OKC",37,35.0451704044494
"896","Jusuf Nurkic","Portland Trail Blazers","2019-02-13","GSW",41,34.7654604120138
"897","Jusuf Nurkic","Portland Trail Blazers","2019-02-21","BRK",17,32.7572585109859
"898","Jusuf Nurkic","Portland Trail Blazers","2019-02-23","PHI",19,35.060678882254
"899","Jusuf Nurkic","Portland Trail Blazers","2019-02-25","CLE",27,31.3890952350971
"900","Jusuf Nurkic","Portland Trail Blazers","2019-02-27","BOS",39,32.4868035350782
"901","Jusuf Nurkic","Portland Trail Blazers","2019-03-01","TOR",30,33.3428951732687
"902","Jusuf Nurkic","Portland Trail Blazers","2019-03-03","CHO",31,31.1236721913566
"903","Jusuf Nurkic","Portland Trail Blazers","2019-03-05","MEM",30,32.8137332045463
"904","Jusuf Nurkic","Portland Trail Blazers","2019-03-07","OKC",57,33.6830916001631
"905","Jusuf Nurkic","Portland Trail Blazers","2019-03-09","PHO",22,36.4027450327589
"906","Jusuf Nurkic","Portland Trail Blazers","2019-03-12","LAC",26,34.9037427428699
"907","Jusuf Nurkic","Portland Trail Blazers","2019-03-15","NOP",32,32.2028279822149
"908","Jusuf Nurkic","Portland Trail Blazers","2019-03-16","SAS",40,32.6295612671496
"909","Jusuf Nurkic","Portland Trail Blazers","2019-03-18","IND",38,34.5775696502371
"910","Jusuf Nurkic","Portland Trail Blazers","2019-03-20","DAL",45,33.7339434396312
"911","Jusuf Nurkic","Portland Trail Blazers","2019-03-23","DET",40,34.2183011794383
"912","Jusuf Nurkic","Portland Trail Blazers","2019-03-25","BRK",39,32.7899919024005
"913","Jusuf Nurkic","Portland Trail Blazers","2019-03-27","CHI",13,33.7985986737398
"914","Jusuf Nurkic","Portland Trail Blazers","2019-03-29","ATL",44,32.2294105371746
"915","Jusuf Nurkic","Portland Trail Blazers","2019-03-30","DET",29,34.9896814600257
"916","Jusuf Nurkic","Portland Trail Blazers","2019-04-01","MIN",21,35.3242713896766
"917","Jusuf Nurkic","Portland Trail Blazers","2019-04-03","MEM",24,33.479078883857
"918","Jusuf Nurkic","Portland Trail Blazers","2019-04-05","DEN",14,32.5849965847117
"919","Jusuf Nurkic","Portland Trail Blazers","2019-04-07","DEN",40,35.4057828606828
"921","Karl-Anthony Towns","Minnesota Timberwolves","2018-10-19","CLE",16,22.1263704460851
"922","Karl-Anthony Towns","Minnesota Timberwolves","2018-10-20","DAL",39,21.4565985768725
"923","Karl-Anthony Towns","Minnesota Timberwolves","2018-10-22","IND",19,20.4750958296197
"924","Karl-Anthony Towns","Minnesota Timberwolves","2018-10-24","TOR",16,20.4307650007264
"925","Karl-Anthony Towns","Minnesota Timberwolves","2018-10-26","MIL",20,20.9514137825002
"926","Karl-Anthony Towns","Minnesota Timberwolves","2018-10-29","LAL",31,19.533966899522
"927","Karl-Anthony Towns","Minnesota Timberwolves","2018-10-31","UTA",36,22.4281610595287
"928","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-02","GSW",17,21.9426330146569
"929","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-04","POR",27,21.1936641675318
"930","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-05","LAC",22,19.5486333476572
"931","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-07","LAL",15,20.3359516439443
"932","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-09","SAC",43,22.2506035371899
"933","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-12","BRK",29,21.0217971929494
"934","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-14","NOP",29,20.5039648078637
"935","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-16","POR",18,22.6306106932283
"936","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-18","MEM",17,20.8292719590459
"937","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-21","DEN",24,21.8022377279583
"938","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-23","BRK",23,19.399880818936
"939","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-24","CHI",37,21.8080672366849
"940","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-26","CLE",25,24.4781399439484
"941","Karl-Anthony Towns","Minnesota Timberwolves","2018-11-28","SAS",20,22.2161575838377
"942","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-01","BOS",24,22.3882769020195
"943","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-03","HOU",26,20.1348401690222
"944","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-05","CHO",43,22.0937288793186
"945","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-08","POR",23,21.4793733147443
"946","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-10","GSW",33,19.9987059729486
"947","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-12","SAC",23,22.300466337584
"948","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-15","PHO",30,22.2229302660166
"949","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-17","SAC",18,23.2443475189027
"950","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-19","DET",16,22.1007090844205
"951","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-21","SAS",15,22.1931681565983
"952","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-23","OKC",22,21.3554953606442
"953","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-26","CHI",24,23.0554787873483
"954","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-28","ATL",33,24.8782650388827
"955","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-30","MIA",40,23.3910515566412
"956","Karl-Anthony Towns","Minnesota Timberwolves","2018-12-31","NOP",32,20.2536442846369
"957","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-02","BOS",30,24.0108997813332
"958","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-04","ORL",31,21.8278151784361
"959","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-06","LAL",30,18.9231880637745
"960","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-08","OKC",24,21.476843545902
"961","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-11","DAL",32,21.965961581923
"962","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-12","NOP",33,21.6638832331884
"963","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-15","PHI",17,24.0774833227918
"964","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-18","SAS",25,21.4370491089793
"965","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-20","PHO",32,19.4366156674208
"966","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-22","PHO",29,22.7594788250965
"967","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-24","LAL",33,21.5219216565705
"968","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-25","UTA",37,22.5922382553592
"969","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-27","UTA",28,21.2644576401411
"970","Karl-Anthony Towns","Minnesota Timberwolves","2019-01-30","MEM",16,21.7189150451264
"971","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-02","DEN",35,22.9743219488844
"972","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-05","MEM",26,21.8229657986492
"973","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-07","ORL",31,22.6094291333666
"974","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-08","NOP",40,21.9259844236646
"975","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-11","LAC",24,20.7873196323156
"976","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-13","HOU",31,19.9700677569979
"977","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-25","SAC",40,23.4127522981512
"978","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-27","ATL",47,25.6466296660318
"979","Karl-Anthony Towns","Minnesota Timberwolves","2019-02-28","IND",48,19.4471709337919
"980","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-03","WAS",32,21.6580131956966
"981","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-05","OKC",47,22.190343545902
"982","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-06","DET",30,21.9009953385538
"983","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-09","WAS",48,21.0277151655534
"984","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-12","DEN",38,21.7356798623633
"985","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-14","UTA",32,21.5850231163315
"986","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-17","HOU",26,22.055014372882
"987","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-19","GSW",30,22.6310196904811
"988","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-21","CHO",25,22.3918836308171
"989","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-23","MEM",41,21.4067531861521
"990","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-26","LAC",28,22.6332552989773
"991","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-29","GSW",15,19.9093814745304
"992","Karl-Anthony Towns","Minnesota Timberwolves","2019-03-30","PHI",21,23.4907769020195
"993","Karl-Anthony Towns","Minnesota Timberwolves","2019-04-01","POR",19,20.3980585998968
"994","Karl-Anthony Towns","Minnesota Timberwolves","2019-04-03","DAL",28,22.1063265086629
"995","Karl-Anthony Towns","Minnesota Timberwolves","2019-04-05","MIA",15,21.5686053570075
"997","Maurice Harkless","Portland Trail Blazers","2018-10-20","SAS",7,8.063125
"998","Maurice Harkless","Portland Trail Blazers","2018-10-22","WAS",7,6.75620833333333
"999","Maurice Harkless","Portland Trail Blazers","2018-10-25","ORL",0,9.96970833333334
"1000","Maurice Harkless","Portland Trail Blazers","2018-10-27","MIA",2,4.58041666666667
"1001","Maurice Harkless","Portland Trail Blazers","2018-11-21","MIL",2,5.285375
"1002","Maurice Harkless","Portland Trail Blazers","2018-11-23","GSW",1,12.5499166666667
"1003","Maurice Harkless","Portland Trail Blazers","2018-11-25","LAC",4,6.52841666666667
"1004","Maurice Harkless","Portland Trail Blazers","2018-11-28","ORL",2,4.78579166666666
"1005","Maurice Harkless","Portland Trail Blazers","2018-11-30","DEN",2,7.09154166666667
"1006","Maurice Harkless","Portland Trail Blazers","2018-12-02","SAS",12,7.65975
"1007","Maurice Harkless","Portland Trail Blazers","2018-12-04","DAL",7,9.48833333333333
"1008","Maurice Harkless","Portland Trail Blazers","2018-12-06","PHO",6,9.68779166666667
"1009","Maurice Harkless","Portland Trail Blazers","2018-12-08","MIN",12,3.23983333333333
"1010","Maurice Harkless","Portland Trail Blazers","2018-12-11","HOU",11,12.0295
"1011","Maurice Harkless","Portland Trail Blazers","2018-12-14","TOR",8,9.549875
"1012","Maurice Harkless","Portland Trail Blazers","2018-12-17","LAC",15,11.2712916666667
"1013","Maurice Harkless","Portland Trail Blazers","2018-12-19","MEM",11,12.3387916666667
"1014","Maurice Harkless","Portland Trail Blazers","2018-12-21","UTA",6,4.06391666666667
"1015","Maurice Harkless","Portland Trail Blazers","2018-12-23","DAL",15,3.42475
"1016","Maurice Harkless","Portland Trail Blazers","2018-12-25","UTA",6,9.29683333333334
"1017","Maurice Harkless","Portland Trail Blazers","2018-12-27","GSW",13,9.58420833333334
"1018","Maurice Harkless","Portland Trail Blazers","2018-12-29","GSW",7,14.29375
"1019","Maurice Harkless","Portland Trail Blazers","2019-01-01","SAC",13,12.61325
"1020","Maurice Harkless","Portland Trail Blazers","2019-01-04","OKC",7,5.84191666666667
"1021","Maurice Harkless","Portland Trail Blazers","2019-01-07","NYK",0,10.88075
"1022","Maurice Harkless","Portland Trail Blazers","2019-01-18","NOP",12,4.36791666666667
"1023","Maurice Harkless","Portland Trail Blazers","2019-01-21","UTA",6,12.0762916666667
"1024","Maurice Harkless","Portland Trail Blazers","2019-01-22","OKC",0,5.086875
"1025","Maurice Harkless","Portland Trail Blazers","2019-01-24","PHO",7,7.2025
"1026","Maurice Harkless","Portland Trail Blazers","2019-01-26","ATL",18,5.770875
"1027","Maurice Harkless","Portland Trail Blazers","2019-01-30","UTA",6,6.31141666666667
"1028","Maurice Harkless","Portland Trail Blazers","2019-02-05","MIA",3,9.04995833333334
"1029","Maurice Harkless","Portland Trail Blazers","2019-02-07","SAS",2,5.61245833333334
"1030","Maurice Harkless","Portland Trail Blazers","2019-02-10","DAL",5,5.05458333333333
"1031","Maurice Harkless","Portland Trail Blazers","2019-02-11","OKC",5,11.3332916666667
"1032","Maurice Harkless","Portland Trail Blazers","2019-02-13","GSW",12,3.35908333333333
"1033","Maurice Harkless","Portland Trail Blazers","2019-02-21","BRK",15,10.5242083333333
"1034","Maurice Harkless","Portland Trail Blazers","2019-02-23","PHI",15,5.81645833333333
"1035","Maurice Harkless","Portland Trail Blazers","2019-02-25","CLE",11,11.6715
"1036","Maurice Harkless","Portland Trail Blazers","2019-02-27","BOS",17,10.6509166666667
"1037","Maurice Harkless","Portland Trail Blazers","2019-03-01","TOR",11,5.09270833333333
"1038","Maurice Harkless","Portland Trail Blazers","2019-03-03","CHO",6,10.7292083333333
"1039","Maurice Harkless","Portland Trail Blazers","2019-03-05","MEM",22,8.51116666666667
"1040","Maurice Harkless","Portland Trail Blazers","2019-03-07","OKC",2,5.94004166666667
"1041","Maurice Harkless","Portland Trail Blazers","2019-03-09","PHO",11,6.799375
"1042","Maurice Harkless","Portland Trail Blazers","2019-03-12","LAC",6,8.43670833333334
"1043","Maurice Harkless","Portland Trail Blazers","2019-03-16","SAS",11,9.17229166666667
"1044","Maurice Harkless","Portland Trail Blazers","2019-03-18","IND",12,9.43858333333334
"1045","Maurice Harkless","Portland Trail Blazers","2019-03-20","DAL",14,12.8165416666667
"1046","Maurice Harkless","Portland Trail Blazers","2019-03-23","DET",12,12.6016666666667
"1047","Maurice Harkless","Portland Trail Blazers","2019-03-25","BRK",17,12.9994166666667
"1048","Maurice Harkless","Portland Trail Blazers","2019-03-27","CHI",4,6.13895833333334
"1049","Maurice Harkless","Portland Trail Blazers","2019-03-29","ATL",8,10.5915833333333
"1050","Maurice Harkless","Portland Trail Blazers","2019-03-30","DET",10,5.24675
"1051","Maurice Harkless","Portland Trail Blazers","2019-04-01","MIN",7,8.15033333333333
"1052","Maurice Harkless","Portland Trail Blazers","2019-04-03","MEM",11,9.72333333333334
"1053","Maurice Harkless","Portland Trail Blazers","2019-04-05","DEN",11,10.921625
"1054","Maurice Harkless","Portland Trail Blazers","2019-04-07","DEN",4,8.56475
"1056","Nikola Jokic","Denver Nuggets","2018-10-20","PHO",41,24.1325545051077
"1057","Nikola Jokic","Denver Nuggets","2018-10-21","GSW",23,22.126178907306
"1058","Nikola Jokic","Denver Nuggets","2018-10-23","SAC",16,20.2382765929344
"1059","Nikola Jokic","Denver Nuggets","2018-10-25","LAL",26,22.5694846021322
"1060","Nikola Jokic","Denver Nuggets","2018-10-29","NOP",16,21.0590357232165
"1061","Nikola Jokic","Denver Nuggets","2018-10-31","CHI",28,21.1030179954403
"1062","Nikola Jokic","Denver Nuggets","2018-11-01","CLE",4,20.0402056259595
"1063","Nikola Jokic","Denver Nuggets","2018-11-03","UTA",7,20.5080173023196
"1064","Nikola Jokic","Denver Nuggets","2018-11-05","BOS",8,16.4838745793196
"1065","Nikola Jokic","Denver Nuggets","2018-11-07","MEM",4,18.7889897601033
"1066","Nikola Jokic","Denver Nuggets","2018-11-09","BRK",39,24.1616497625974
"1067","Nikola Jokic","Denver Nuggets","2018-11-11","MIL",28,23.0699005042569
"1068","Nikola Jokic","Denver Nuggets","2018-11-13","HOU",14,24.2823062808543
"1069","Nikola Jokic","Denver Nuggets","2018-11-15","ATL",14,22.2121191420329
"1070","Nikola Jokic","Denver Nuggets","2018-11-17","NOP",29,21.452394702384
"1071","Nikola Jokic","Denver Nuggets","2018-11-19","MIL",26,23.2526319676133
"1072","Nikola Jokic","Denver Nuggets","2018-11-21","MIN",9,26.013840588632
"1073","Nikola Jokic","Denver Nuggets","2018-11-23","ORL",6,20.1168682142452
"1074","Nikola Jokic","Denver Nuggets","2018-11-24","OKC",16,19.0664050714369
"1075","Nikola Jokic","Denver Nuggets","2018-11-27","LAL",18,25.8123384327894
"1076","Nikola Jokic","Denver Nuggets","2018-11-30","POR",15,23.0568075655118
"1077","Nikola Jokic","Denver Nuggets","2018-12-03","TOR",23,25.248427745011
"1078","Nikola Jokic","Denver Nuggets","2018-12-05","ORL",14,21.6702226166469
"1079","Nikola Jokic","Denver Nuggets","2018-12-07","CHO",16,22.6449996509138
"1080","Nikola Jokic","Denver Nuggets","2018-12-08","ATL",24,21.4080976642938
"1081","Nikola Jokic","Denver Nuggets","2018-12-10","MEM",29,20.6904304875585
"1082","Nikola Jokic","Denver Nuggets","2018-12-14","OKC",28,19.9717138204164
"1083","Nikola Jokic","Denver Nuggets","2018-12-16","TOR",26,22.1752748350795
"1084","Nikola Jokic","Denver Nuggets","2018-12-18","DAL",36,19.7485925919682
"1085","Nikola Jokic","Denver Nuggets","2018-12-22","LAC",23,21.1338221308486
"1086","Nikola Jokic","Denver Nuggets","2018-12-26","SAS",6,23.7450292781056
"1087","Nikola Jokic","Denver Nuggets","2018-12-28","SAS",23,22.7553436187344
"1088","Nikola Jokic","Denver Nuggets","2018-12-29","PHO",23,23.0905935314433
"1089","Nikola Jokic","Denver Nuggets","2019-01-01","NYK",21,23.5809387737086
"1090","Nikola Jokic","Denver Nuggets","2019-01-03","SAC",32,19.4416258732798
"1091","Nikola Jokic","Denver Nuggets","2019-01-05","CHO",45,21.5491946240345
"1092","Nikola Jokic","Denver Nuggets","2019-01-07","HOU",26,19.8363327423345
"1093","Nikola Jokic","Denver Nuggets","2019-01-08","MIA",31,22.5988770012628
"1094","Nikola Jokic","Denver Nuggets","2019-01-10","LAC",18,18.9759228234225
"1095","Nikola Jokic","Denver Nuggets","2019-01-12","PHO",25,22.8838922592839
"1096","Nikola Jokic","Denver Nuggets","2019-01-13","POR",48,21.5391995435196
"1097","Nikola Jokic","Denver Nuggets","2019-01-15","GSW",17,17.5027313675174
"1098","Nikola Jokic","Denver Nuggets","2019-01-17","CHI",18,24.6507172198151
"1099","Nikola Jokic","Denver Nuggets","2019-01-19","CLE",25,24.3429460305804
"1100","Nikola Jokic","Denver Nuggets","2019-01-23","UTA",30,19.7963870459204
"1101","Nikola Jokic","Denver Nuggets","2019-01-26","PHI",36,21.4615669484507
"1102","Nikola Jokic","Denver Nuggets","2019-01-28","MEM",26,23.1779765879078
"1103","Nikola Jokic","Denver Nuggets","2019-01-30","NOP",20,22.9207432890218
"1104","Nikola Jokic","Denver Nuggets","2019-02-01","HOU",33,23.1379810724846
"1105","Nikola Jokic","Denver Nuggets","2019-02-02","MIN",13,23.5495151680404
"1106","Nikola Jokic","Denver Nuggets","2019-02-04","DET",16,23.9725443771832
"1107","Nikola Jokic","Denver Nuggets","2019-02-06","BRK",27,27.6535203095314
"1108","Nikola Jokic","Denver Nuggets","2019-02-08","PHI",29,23.8579909098736
"1109","Nikola Jokic","Denver Nuggets","2019-02-11","MIA",29,21.6479120479315
"1110","Nikola Jokic","Denver Nuggets","2019-02-13","SAC",20,19.0953409411888
"1111","Nikola Jokic","Denver Nuggets","2019-02-22","DAL",21,21.2077232386562
"1112","Nikola Jokic","Denver Nuggets","2019-02-24","LAC",22,21.2817326140038
"1113","Nikola Jokic","Denver Nuggets","2019-02-26","OKC",44,21.4108158148472
"1114","Nikola Jokic","Denver Nuggets","2019-02-28","UTA",16,20.1997814594528
"1115","Nikola Jokic","Denver Nuggets","2019-03-02","NOP",22,20.4292136358416
"1116","Nikola Jokic","Denver Nuggets","2019-03-04","SAS",26,23.2331964227839
"1117","Nikola Jokic","Denver Nuggets","2019-03-06","LAL",12,21.5556680790489
"1118","Nikola Jokic","Denver Nuggets","2019-03-08","GSW",18,20.0001827689258
"1119","Nikola Jokic","Denver Nuggets","2019-03-12","MIN",18,24.4613083991769
"1120","Nikola Jokic","Denver Nuggets","2019-03-14","DAL",11,23.3669460097348
"1121","Nikola Jokic","Denver Nuggets","2019-03-16","IND",30,22.8569500856543
"1122","Nikola Jokic","Denver Nuggets","2019-03-18","BOS",27,21.7333339403713
"1123","Nikola Jokic","Denver Nuggets","2019-03-21","WAS",19,23.3883126529526
"1124","Nikola Jokic","Denver Nuggets","2019-03-22","NYK",23,25.0915091186991
